data_pobrania,tytul,cena,link,aneks,czynsz,pietro,pokoje,lokalizacja,rok_budowy,ogrzewanie,kaucja,stan,powierzchnia,data_aktualizacji
2026-02-07 22:53,"Rynek, Ul. Ruska, Kawalerka,37M2, Ip., Balkon",2500,https://www.otodom.pl/pl/oferta/rynek-ul-ruska-kawalerka-37m2-ip-balkon-ID4zKKX,NIE,650,1,1,"ul. Ruska, Wrocław",brak,brak,3500,do zamieszkania,37,2026-02-10
2026-02-07 22:53,Kawalerka / Dworzec Główny / OD Zaraz,2150,https://www.otodom.pl/pl/oferta/kawalerka-dworzec-glowny-od-zaraz-ID4zVIo,NIE,500,1,1,"gen. Antoniego Madalińskiego, Wrocław",2024,brak,0,do zamieszkania,21.8,2026-02-10
2026-02-07 22:54,Miedziana - 2 pokoje- loggia- parking,2800,https://www.otodom.pl/pl/oferta/miedziana-2-pokoje-loggia-parking-ID4zVCm,NIE,631,1,2,"ul. Miedziana, Wrocław",2022,miejskie,brak,do zamieszkania,40,2026-02-10
2026-02-07 22:54,"3 osobne pok. z garderobą | Promocja ! Bezpośrednio |Wrocław, Jaworska",4600,https://www.otodom.pl/pl/oferta/3-osobne-pok-z-garderoba-promocja-bezposrednio-wroclaw-jaworska-ID4zVBc,NIE,860,2,3,"ul. Jaworska, Wrocław",2023,miejskie,brak,do zamieszkania,66.12,2026-02-10
2026-02-07 22:54,"Nowe, stylowe mieszkanie z dużym balkonem – ul. Braniborska, Wrocław",5000,https://www.otodom.pl/pl/oferta/nowe-stylowe-mieszkanie-z-duzym-balkonem-ul-braniborska-wroclaw-ID4zBpi,NIE,0,9,2,Wrocław,2020,gazowe,5000,do zamieszkania,47.48,2026-02-10
2026-02-07 22:54,Mieszkanie pracownicze - ul. Piłsudskiego,700,https://www.otodom.pl/pl/oferta/mieszkanie-pracownicze-ul-pilsudskiego-ID4zJMU,NIE,0,1,3,"ul. marsz. Józefa Piłsudskiego, Wrocław",brak,miejskie,3000,do zamieszkania,65,2026-02-10
2026-02-07 22:55,Angel City/ GYM&SPA/ 1mc 50%,3600,https://www.otodom.pl/pl/oferta/angel-city-gym-spa-1mc-50-ID4zDYH,NIE,0,8,2,"ul. Walońska, Wrocław",2022,miejskie,brak,do zamieszkania,44,2026-02-10
2026-02-07 22:55,Browary Wrocławskie- Wysoki standart,4000,https://www.otodom.pl/pl/oferta/browary-wroclawskie-wysoki-standart-ID4zVAl,NIE,900,2,3,"ul. Jedności Narodowej, Wrocław",2020,brak,4900,do zamieszkania,50,2026-02-10
2026-02-07 22:56,"2 pokoje, klimatyzacja, miejsce postojowe",3000,https://www.otodom.pl/pl/oferta/2-pokoje-klimatyzacja-miejsce-postojowe-ID4mSd8,NIE,800,4,2,Wrocław,brak,miejskie,4000,do zamieszkania,56,2026-02-10
2026-02-07 22:56,"Kawalerka 32,5 m² z balkonem | Ołbin | centrum",2200,https://www.otodom.pl/pl/oferta/kawalerka-32-5-m-z-balkonem-olbin-centrum-ID4zVtP,NIE,450,3,1,Wrocław,2019,miejskie,2200,do zamieszkania,32.5,2026-02-10
2026-02-07 22:56,Nowe 2-pokojowe mieszkanie na Krzykach,3000,https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-mieszkanie-na-krzykach-ID4zVx6,NIE,700,1,2,"ul. Mglista, Wrocław",2025,miejskie,3500,do zamieszkania,37,2026-02-10
2026-02-07 22:56,Nowe Żerniki | 3 pokoje z ogródkiem i garażem | 78 m²,4700,https://www.otodom.pl/pl/oferta/nowe-zerniki-3-pokoje-z-ogrodkiem-i-garazem-78-m-ID4zVya,NIE,850,0,3,Wrocław,brak,miejskie,6500,do zamieszkania,78,2026-02-10
2026-02-07 22:56,First rent/ Promenady Wrocławskie/ 6 months,2800,https://www.otodom.pl/pl/oferta/first-rent-promenady-wroclawskie-6-months-ID4zVzi,NIE,600,0,2,"ul. Antoniego Słonimskiego, Wrocław",brak,brak,3400,brak,52,2026-02-10
2026-02-07 22:57,Piękne M3 - blisko autobus i tramwaj - ul. Krzycka,3200,https://www.otodom.pl/hpr/pl/oferta/piekne-m3-blisko-autobus-i-tramwaj-ul-krzycka-ID4zVL8,NIE,800,2,3,"ul. Krzycka, Wrocław",brak,gazowe,3200,do zamieszkania,61,2026-02-10
2026-02-07 22:57,"Śliczne, w pełni wyposażone 2 pok z balkonem.",3800,https://www.otodom.pl/pl/oferta/sliczne-w-pelni-wyposazone-2-pok-z-balkonem-ID4zbrK,NIE,540,2,2,"ul. Elizy Orzeszkowej, Wrocław",1935,gazowe,4500,brak,69,2026-02-10
2026-02-07 22:57,Fitnes Club w cenie | Balkon | Garaż | 2 Pokojowe Od Zaraz,2900,https://www.otodom.pl/pl/oferta/fitnes-club-w-cenie-balkon-garaz-2-pokojowe-od-zaraz-ID4zR9g,NIE,700,2,2,"al. gen. Józefa Hallera, Wrocław",brak,kotłownia,3100,do zamieszkania,44,2026-02-10
2026-02-07 22:57,Small Pet-Friendly | Garaż | Klimatyzacja | Balkon | Od zaraz,3200,https://www.otodom.pl/pl/oferta/small-pet-friendly-garaz-klimatyzacja-balkon-od-zaraz-ID4zReb,NIE,800,4,3,"al. Wiśniowa, Wrocław",brak,miejskie,4200,do zamieszkania,60,2026-02-10
2026-02-07 22:57,"Atrakcyjne 3 pokojowe Chorwacka, Różanka",3800,https://www.otodom.pl/pl/oferta/atrakcyjne-3-pokojowe-chorwacka-rozanka-ID4zaNw,NIE,1200,6,3,"ul. Chorwacka, Wrocław",brak,miejskie,5000,do zamieszkania,66.76,2026-02-10
2026-02-07 22:58,"NOWE BUD. 2022, 3pok, 60m2, Brzezińska / Leśnica",2900,https://www.otodom.pl/pl/oferta/nowe-bud-2022-3pok-60m2-brzezinska-lesnica-ID4zQRx,NIE,780,1,3,"ul. Brzezińska, Wrocław",2022,brak,3800,do zamieszkania,60,2026-02-10
2026-02-07 22:58,"2pok. Zielińskiego / Arkady - pieszo na Dworzec, kilka min. do Rynku!",2250,https://www.otodom.pl/pl/oferta/2pok-zielinskiego-arkady-pieszo-na-dworzec-kilka-min-do-rynku-ID4zQQB,NIE,620,0,2,"ul. Tadeusza Zielińskiego, Wrocław",1970,miejskie,2950,do zamieszkania,38,2026-02-10
2026-02-07 22:58,"Przestronne 84m2, nowe bud. Vivaldiego, Krzyki!",2950,https://www.otodom.pl/pl/oferta/przestronne-84m2-nowe-bud-vivaldiego-krzyki-ID4zQRV,NIE,950,2,3,"ul. Antonia Vivaldiego, Wrocław",2003,miejskie,4000,do zamieszkania,84,2026-02-10
2026-02-07 22:59,WYNAJMĘ MIKRO-KAWALERKĘ PRZY MAGNOLIA PARK - LEGNICKA 49,1800,https://www.otodom.pl/pl/oferta/wynajme-mikro-kawalerke-przy-magnolia-park-legnicka-49-ID4yadH,NIE,0,5,1,"ul. Legnicka, Wrocław",2019,miejskie,2200,do zamieszkania,17,2026-02-10
2026-02-07 22:59,Świetne mieszkanie do wynajęcia- top lokalizacja,2800,https://www.otodom.pl/pl/oferta/swietne-mieszkanie-do-wynajecia-top-lokalizacja-ID4ylji,NIE,1800,5,3,"ul. Nowowiejska, Wrocław",1900,miejskie,2800,do zamieszkania,75.1,2026-02-10
2026-02-07 22:59,"Na wynajem nowe, komfortowe mieszkanie na Krzykach I garaż I",3300,https://www.otodom.pl/pl/oferta/na-wynajem-nowe-komfortowe-mieszkanie-na-krzykach-i-garaz-i-ID4zQyO,NIE,800,4,3,"ul. Racławicka, Wrocław",2025,brak,brak,do zamieszkania,51.73,2026-02-10
2026-02-07 22:59,nowe/klimatyzacja /  15 min spacerem Rynek,3500,https://www.otodom.pl/pl/oferta/nowe-klimatyzacja-15-min-spacerem-rynek-ID4zQyJ,NIE,450,4,2,"ul. Kurkowa, Wrocław",2023,brak,5000,do zamieszkania,46,2026-02-10
2026-02-07 22:59,Studio premium z aneksem | centrum | balkon francuski | bez prowizji,2990,https://www.otodom.pl/pl/oferta/studio-premium-z-aneksem-centrum-balkon-francuski-bez-prowizji-ID4zQMt,NIE,650,3,1,"ul. Komandorska, Wrocław",1897,gazowe,4000,do zamieszkania,31,2026-02-10
2026-02-07 23:00,Dwupokojowe mieszkanie 42m2 na Wrocławskim Gaju,2500,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-42m2-na-wroclawskim-gaju-ID4wrSD,NIE,800,2,2,"ul. Adama Uznańskiego, Wrocław",2006,kotłownia,3000,do zamieszkania,42,2026-02-10
2026-02-07 23:00,ok. Galerii Domnikańskiej I 3pok I Centrum,3500,https://www.otodom.pl/pl/oferta/ok-galerii-domnikanskiej-i-3pok-i-centrum-ID4zVrQ,NIE,800,2,3,"ul. gen. Józefa Haukego-Bosaka, Wrocław",1930,electrical,7000,do zamieszkania,80,2026-02-10
2026-02-07 23:00,ul. Kamienskiego / balkon,3300,https://www.otodom.pl/pl/oferta/ul-kamienskiego-balkon-ID4zVti,NIE,0,1,3,"ul. Kamieńskiego / komfort, Wrocław",2020,miejskie,brak,do zamieszkania,65,2026-02-10
2026-02-07 23:00,"Mieszkanie 3 pokojowe 69 m2 + balkon, garaż ul. Jesionowa",4200,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-69-m2-balkon-garaz-ul-jesionowa-ID4muHJ,NIE,1100,5,3,Wrocław,2019,miejskie,4500,do zamieszkania,69,2026-02-10
2026-02-07 23:00,Pierwszy Najem - Garaż - Media Miejskie - Komfort,3200,https://www.otodom.pl/pl/oferta/pierwszy-najem-garaz-media-miejskie-komfort-ID4zVtx,NIE,900,2,2,"ul. Mieszczańska, Wrocław",2024,miejskie,4200,do zamieszkania,40,2026-02-10
2026-02-07 23:00,"3-pokojowe mieszkanie z balkonem | ul. Skwierzyńska, Wrocław",3500,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-balkonem-ul-skwierzynska-wroclaw-ID4zuGx,NIE,1336,1,3,"ul. Skwierzyńska, Wrocław",brak,miejskie,4800,do zamieszkania,92,2026-02-10
2026-02-07 23:00,ul. Przyjaźni / Taras,7000,https://www.otodom.pl/pl/oferta/ul-przyjazni-taras-ID4zVtj,NIE,0,8,4,"PRZYJAŹNI / TARAS 80 M / DWA GARAŻE, Wrocław",2015,miejskie,brak,do zamieszkania,120,2026-02-10
2026-02-07 23:01,3 POKOJE ROZKŁADOWE | OSOBNA KUCHNIA | BALKON | GĄDÓW MAŁY,3300,https://www.otodom.pl/pl/oferta/3-pokoje-rozkladowe-osobna-kuchnia-balkon-gadow-maly-ID4uPfL,NIE,900,1,3,"ul. Skrzydlata, Wrocław",1990,miejskie,4500,do zamieszkania,63,2026-02-10
2026-02-07 23:01,Drukarska | Brand New | Ips School,8500,https://www.otodom.pl/pl/oferta/drukarska-brand-new-ips-school-ID4zVo9,NIE,1500,4,3,"ul. Drukarska, Wrocław",brak,miejskie,brak,brak,65,2026-02-10
2026-02-07 23:01,Centrum Wrocławia Media Miejskie Piwnica,2400,https://www.otodom.pl/pl/oferta/centrum-wroclawia-media-miejskie-piwnica-ID4zVnh,NIE,800,1,2,"pl. Nowy Targ, Wrocław",1962,miejskie,3500,do zamieszkania,33,2026-02-10
2026-02-07 23:02,2 pokoje | Spa&Gym | balkon | Angel City,3400,https://www.otodom.pl/pl/oferta/2-pokoje-spa-gym-balkon-angel-city-ID4zVma,NIE,0,8,2,"ul. Walońska, Wrocław",2022,miejskie,brak,do zamieszkania,53,2026-02-10
2026-02-07 23:02,"Mieszkanie ul. Sienkiewicza, 4 pokoje, 74m2",4000,https://www.otodom.pl/pl/oferta/mieszkanie-ul-sienkiewicza-4-pokoje-74m2-ID4yoKZ,NIE,1000,1,4,"ul. Henryka Sienkiewicza, Wrocław",1970,miejskie,5000,do zamieszkania,74,2026-02-10
2026-02-07 23:02,2pokoje | Promenady Wrocławskie | Do wynajęci,2790,https://www.otodom.pl/pl/oferta/2pokoje-promenady-wroclawskie-do-wynajeci-ID4zVib,NIE,630,5,2,"ul. Zakładowa, Wrocław",brak,miejskie,brak,do zamieszkania,39.6,2026-02-10
2026-02-07 23:02,"Nowe mieszkanie dwupokojowe, Różanka, Wrocław",2800,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-dwupokojowe-rozanka-wroclaw-ID4lwuQ,NIE,650,4,2,Wrocław,2022,miejskie,4000,do zamieszkania,41,2026-02-10
2026-02-07 23:02,2 pokoje / Angel River / Mp / balkon / Gym&Spa,3400,https://www.otodom.pl/pl/oferta/2-pokoje-angel-river-mp-balkon-gym-spa-ID4zVn0,NIE,0,4,2,"ul. Walońska, Wrocław",2019,brak,brak,brak,42.24,2026-02-10
2026-02-07 23:03,Kawalerka w centrum Wrocławia,2490,https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-wroclawia-ID4zVhf,NIE,170,2,1,"ul. Komuny Paryskiej, Wrocław",1890,miejskie,2490,do zamieszkania,27,2026-02-10
2026-02-07 23:03,Nowa kawalerka na Krzykach - ul. Dożynkowa,3000,https://www.otodom.pl/pl/oferta/nowa-kawalerka-na-krzykach-ul-dozynkowa-ID4zrTt,NIE,600,1,2,"ul. Dożynkowa, Wrocław",2025,miejskie,4000,do zamieszkania,29.1,2026-02-10
2026-02-07 23:03,"Wilczyce, 4 pokojowe w zab. szeregowej",4500,https://www.otodom.pl/pl/oferta/wilczyce-4-pokojowe-w-zab-szeregowej-ID4zVfD,NIE,250,1,4,"Urocza, Wrocław",2012,gazowe,5000,brak,115,2026-02-10
2026-02-07 23:03,Nowe mieszkanie na wynajem Wrocław ul. Legnicka - bez pośredników,4000,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-na-wynajem-wroclaw-ul-legnicka-bez-posrednikow-ID4wIy0,NIE,800,10,2,"ul. Legnicka, Wrocław",2024,miejskie,4200,do zamieszkania,40.59,2026-02-10
2026-02-07 23:04,"3pok.| garaż | balkon | klima | szkoła WIS | Krzyki, ul. Racławicka 87",4800,https://www.otodom.pl/hpr/pl/oferta/3pok-garaz-balkon-klima-szkola-wis-krzyki-ul-raclawicka-87-ID4zR1W,NIE,1019,1,3,"ul. Racławicka, Wrocław",2012,miejskie,6000,do zamieszkania,64.46,2026-02-10
2026-02-07 23:04,3 pokojowe mieszkanie loftowe - ul. Młynarska,3700,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-loftowe-ul-mlynarska-ID4zFhZ,NIE,650,1,3,"ul. Młynarska, Wrocław",2023,miejskie,brak,do zamieszkania,57.36,2026-02-10
2026-02-07 23:04,44m²|Świetna lokalizacja|Ciche|Kamienica|Dla pary,2650,https://www.otodom.pl/pl/oferta/44m-swietna-lokalizacja-ciche-kamienica-dla-pary-ID4zG0U,NIE,750,2,2,"ul. Pomorska, Wrocław",brak,gazowe,brak,do zamieszkania,44,2026-02-10
2026-02-07 23:05,2 osobne pokoje z balkonem | ul. Grabiszyńska,2600,https://www.otodom.pl/pl/oferta/2-osobne-pokoje-z-balkonem-ul-grabiszynska-ID4zFoH,NIE,900,1,2,"ul. Grabiszyńska, Wrocław",2020,miejskie,3500,do zamieszkania,42,2026-02-10
2026-02-07 23:05,Luks 3 Pok - Centrum - Parking – Od Zaraz,5600,https://www.otodom.pl/pl/oferta/luks-3-pok-centrum-parking-od-zaraz-ID4zVcb,NIE,1230,3,3,Wrocław,2017,miejskie,brak,brak,63,2026-02-10
2026-02-07 23:05,"3-pokojowe mieszkanie, Olimpia Port",3100,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-olimpia-port-ID4zEhK,NIE,750,3,3,"ul. Ferdynanda Magellana, Wrocław",2020,miejskie,brak,do zamieszkania,54,2026-02-10
2026-02-07 23:05,"Wynajem WYŁĄCZNIE dla firmy, vat 23%",4000,https://www.otodom.pl/pl/oferta/wynajem-wylacznie-dla-firmy-vat-23-ID4rFwf,NIE,950,3,3,Wrocław,2023,miejskie,4000,do zamieszkania,58.2,2026-02-10
2026-02-07 23:06,Kawalerka WROCŁAW ŚLICZNA 1900 zł + rachunki,1900,https://www.otodom.pl/pl/oferta/kawalerka-wroclaw-sliczna-1900-zl-rachunki-ID4lAvh,NIE,0,6,1,"ul. Śliczna, Wrocław",brak,miejskie,3000,brak,24,2026-02-10
2026-02-07 23:06,Kawalerka wysoki standard balkon Legnicka 33,2300,https://www.otodom.pl/pl/oferta/kawalerka-wysoki-standard-balkon-legnicka-33-ID4woOG,NIE,550,5,1,"ul. Legnicka, Wrocław",2020,miejskie,2300,do zamieszkania,20,2026-02-10
2026-02-07 23:06,"3 pok, 65m2, dwa balkony, klima,miejsce park.",5000,https://www.otodom.pl/pl/oferta/3-pok-65m2-dwa-balkony-klima-miejsce-park-ID4zvaG,NIE,1000,5,3,"ul. Przyjaźni, Wrocław",2020,miejskie,6000,brak,65,2026-02-10
2026-02-07 23:06,Ulica Magellana ! Pełen Rozkład ! Super Wyposażone Umeblowane Okazja !,2800,https://www.otodom.pl/pl/oferta/ulica-magellana-pelen-rozklad-super-wyposazone-umeblowane-okazja-ID4zLkd,NIE,0,2,2,"ul. Ferdynanda Magellana, Wrocław",brak,miejskie,brak,do zamieszkania,46,2026-02-10
2026-02-07 23:06,The Upper House-basen | concierge |Spa&Gym + taras,4000,https://www.otodom.pl/pl/oferta/the-upper-house-basen-concierge-spa-gym-taras-ID4zVbk,NIE,0,6,2,"ul. Walońska, Wrocław",2025,miejskie,brak,do zamieszkania,40,2026-02-10
2026-02-07 23:07,Świetna lokalizacja✮MP✮3-pok✮Balkon✮ENG,3300,https://www.otodom.pl/pl/oferta/swietna-lokalizacjamp3-pokbalkoneng-ID4zVaX,NIE,900,9,3,"ul. Kamienna, Wrocław",2021,miejskie,4500,do zamieszkania,55,2026-02-10
2026-02-07 23:07,NOWOCZESNA KAWALERKA | PIERWSZY NAJEM | BALKON | WINDA,2500,https://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-pierwszy-najem-balkon-winda-ID4zVa6,NIE,350,3,1,"ul. Międzyleska, Wrocław",2024,miejskie,2500,do zamieszkania,26,2026-02-10
